Day,Month,Year,Area,WC,PN,Price,Floor,SoSach,district,Type
27,3,2023,83.0,2,3,6.0,2,Có,Quận 7,Bán Nhà riêng
27,3,2023,54.0,3,3,9.5,4,Có,Quận 8,Bán Nhà mặt phố
27,3,2023,55.0,2,5,10.0,4,Có,Quận 6,Bán Nhà riêng
28,3,2023,75.0,1,2,5.5,1,Có,Gò Vấp,Bán Nhà riêng
28,3,2023,40.0,1,2,2.35,2,Có,Bình Tân,Bán Nhà mặt phố
27,3,2023,61.0,4,4,6.5,2,Có,Gò Vấp,Bán Nhà riêng
27,3,2023,46.0,2,4,9.2,3,Có,Quận 10,Bán Nhà riêng
27,3,2023,65.0,5,4,9.2,3,Có,Gò Vấp,Bán Nhà riêng
27,3,2023,39.0,4,3,5.9,5,Có,Tân Bình,Bán Nhà riêng
27,3,2023,52.0,2,2,9.3,2,Có,Bình Thạnh,Bán Nhà mặt phố
15,12,2022,70.0,3,3,4.3,1,Có,Quận 7,Bán Nhà riêng
24,3,2023,44.0,4,5,5.9,2,Có,Bình Thạnh,Bán Nhà riêng
24,3,2023,106.0,2,4,22.0,4,Có,Quận 9,Bán Nhà mặt phố
24,3,2023,88.0,4,5,12.0,3,Có,Tân Bình,Bán Nhà riêng
24,3,2023,13.0,1,2,1.5,3,Có,Bình Thạnh,Bán Nhà riêng
24,3,2023,80.0,2,2,4.2,4,Có,Thủ Đức,Bán Nhà riêng
24,3,2023,48.0,4,4,5.1,3,Có,Quận 4,Bán Nhà mặt phố
24,3,2023,60.0,6,5,9.7,4,Có,Quận 7,Bán Nhà mặt phố
24,3,2023,75.0,2,2,3.8,1,Có,Thủ Đức,Bán Nhà riêng
24,3,2023,90.0,3,3,4.75,1,Có,Quận 7,Bán Nhà riêng
24,3,2023,60.0,4,4,5.9,1,Có,Tân Phú,Bán Nhà riêng
24,3,2023,60.0,4,4,4.5,4,Có,Quận 12,Bán Nhà riêng
24,3,2023,30.0,2,2,2.78,2,Có,Bình Tân,Bán Nhà riêng
24,3,2023,65.0,3,3,4.3,1,Có,Quận 7,Bán Nhà riêng
24,3,2023,65.0,3,3,4.3,1,Có,Quận 7,Bán Nhà riêng
24,3,2023,45.0,2,2,5.9,2,Có,Quận 7,Bán Nhà riêng
25,3,2023,27.0,3,3,5.4,4,Có,Quận 10,Bán Nhà riêng
25,3,2023,52.0,2,2,4.75,3,Có,Gò Vấp,Bán Nhà riêng
25,3,2023,47.0,2,2,1.5,2,Có,Bình Thạnh,Bán Nhà riêng
25,3,2023,90.0,2,2,4.2,1,Có,Thủ Đức,Bán Nhà riêng
25,3,2023,27.0,3,3,5.4,4,Có,Quận 10,Bán Nhà riêng
25,3,2023,80.0,6,5,7.3,3,Có,Tân Bình,Bán Nhà riêng
25,3,2023,48.0,2,2,7.7,1,Có,Bình Thạnh,Bán Nhà mặt phố
25,3,2023,96.0,1,2,7.97,1,Có,Thủ Đức,Bán Nhà riêng
25,3,2023,48.0,2,2,6.2,5,Có,Bình Tân,Bán Nhà mặt phố
25,3,2023,36.0,2,2,2.9,2,Có,Thủ Đức,Bán Nhà riêng
25,3,2023,64.0,2,3,5.5,2,Có,Tân Bình,Bán Nhà riêng
25,3,2023,50.0,5,4,69.0,4,Có,Nhà Bè,Bán Nhà riêng
25,3,2023,50.0,5,4,6.9,4,Có,Nhà Bè,Bán Nhà riêng
25,3,2023,12.0,1,1,1.65,2,Có,Quận 11,Bán Nhà riêng
25,3,2023,40.0,2,1,4.9,2,Có,Tân Phú,Bán Nhà mặt phố
25,3,2023,63.0,2,2,7.5,2,Có,Bình Thạnh,Bán Nhà riêng
25,3,2023,44.0,2,2,4.5,1,Có,Quận 7,Bán Nhà riêng
25,3,2023,86.0,2,4,13.8,4,Có,Quận 1,Bán Nhà mặt phố
26,3,2023,72.0,2,3,4.5,1,Có,Quận 9,Bán Nhà riêng
26,3,2023,50.0,4,4,7.2,2,Có,Tân Bình,Bán Nhà riêng
26,3,2023,95.0,2,2,5.6,2,Có,Gò Vấp,Bán Nhà riêng
26,3,2023,52.0,2,2,7.2,2,Có,Bình Thạnh,Bán Nhà mặt phố
26,3,2023,56.0,7,7,7.0,5,Có,Gò Vấp,Bán Nhà riêng
26,3,2023,30.0,3,3,5.0,5,Có,Quận 4,Bán Nhà riêng
26,3,2023,52.0,2,2,3.6,2,Có,Quận 12,Bán Nhà mặt phố
26,3,2023,52.0,2,2,3.6,2,Có,Quận 12,Bán Nhà mặt phố
26,3,2023,100.0,6,5,14.9,4,Có,Quận 7,Bán Nhà riêng
26,3,2023,53.0,4,4,6.8,4,Có,Tân Phú,Bán Nhà mặt phố
26,3,2023,43.0,2,2,3.6,2,Có,Bình Thạnh,Bán Nhà riêng
26,3,2023,30.0,3,4,6.9,1,Có,Bình Thạnh,Bán Nhà mặt phố
26,3,2023,32.0,2,2,3.65,2,Có,Tân Phú,Bán Nhà riêng
26,3,2023,50.0,2,3,4.5,2,Có,Quận 7,Bán Nhà riêng
26,3,2023,60.0,4,3,5.6,3,Có,Quận 12,Bán Nhà riêng
27,3,2023,52.0,3,3,5.8,4,Có,Tân Bình,Bán Nhà riêng
27,3,2023,52.0,3,3,5.8,4,Có,Tân Bình,Bán Nhà riêng
27,3,2023,52.0,3,3,5.8,4,Có,Tân Bình,Bán Nhà riêng
27,3,2023,52.0,7,7,7.0,5,Có,Gò Vấp,Bán Nhà riêng
24,3,2023,53.0,5,4,6.4,5,Có,Quận 12,Bán Nhà riêng
24,3,2023,65.0,4,3,4.8,3,Có,Quận 12,Bán Nhà riêng
23,3,2023,70.0,3,3,5.3,2,Có,Quận 7,Bán Nhà riêng
23,3,2023,28.0,2,2,5.0,2,Có,Quận 9,Bán Nhà riêng
23,3,2023,28.0,2,2,3.0,2,Có,Quận 9,Bán Nhà riêng
23,3,2023,80.0,3,3,4.8,4,Có,Phú Nhuận,Bán Nhà riêng
23,3,2023,144.0,2,4,23.0,3,Có,Bình Thạnh,Bán Nhà riêng
23,3,2023,65.0,2,2,3.9,1,Có,Quận 12,Bán Nhà riêng
23,3,2023,31.0,3,3,5.5,4,Có,Gò Vấp,Bán Nhà riêng
23,3,2023,155.0,6,5,11.0,4,Có,Quận 7,Bán Nhà riêng
23,3,2023,88.0,2,5,11.5,2,Có,Bình Tân,Bán Nhà mặt phố
23,3,2023,76.0,1,1,12.0,2,Có,Bình Tân,Bán Nhà mặt phố
23,3,2023,78.0,3,3,12.0,2,Có,Bình Thạnh,Bán Nhà riêng
23,3,2023,64.0,5,4,6.0,1,Có,Quận 9,Bán Nhà riêng
23,3,2023,61.0,2,4,4.0,2,Có,Thủ Đức,Bán Nhà riêng
23,3,2023,19.0,3,2,2.95,2,Có,Bình Thạnh,Bán Nhà riêng
24,3,2023,68.0,2,2,22.0,3,Có,Tân Phú,Bán Nhà mặt phố
24,3,2023,60.0,8,6,11.5,5,Có,Gò Vấp,Bán Nhà riêng
24,3,2023,39.0,2,2,3.95,2,Có,Tân Phú,Bán Nhà riêng
24,3,2023,40.0,2,3,69.0,1,Có,Hóc Môn,Bán Nhà riêng
24,3,2023,90.0,3,4,6.48,2,Có,Bình Tân,Bán Nhà riêng
23,3,2023,62.0,4,4,5.95,2,Có,Tân Phú,Bán Nhà riêng
23,3,2023,58.0,3,2,4.0,2,Có,Thủ Đức,Bán Nhà riêng
23,3,2023,95.0,7,4,14.5,6,Có,Gò Vấp,Bán Nhà riêng
23,3,2023,121.0,3,3,6.5,4,Có,Tân Bình,Bán Nhà riêng
23,3,2023,71.0,7,7,11.0,4,Có,Tân Bình,Bán Nhà riêng
23,3,2023,160.0,2,4,30.0,3,Có,Quận 9,Bán Nhà mặt phố
22,3,2023,86.0,5,6,12.5,4,Có,Thủ Đức,Bán Nhà mặt phố
22,3,2023,175.0,1,2,55.0,1,Có,Bình Thạnh,Bán Nhà mặt phố
22,3,2023,198.0,2,4,26.5,2,Có,Tân Bình,Bán Nhà riêng
22,3,2023,230.0,6,4,15.0,3,Có,Quận 9,Bán Nhà mặt phố
22,3,2023,60.0,4,3,6.0,4,Có,Gò Vấp,Bán Nhà riêng
22,3,2023,60.0,4,3,6.0,4,Có,Gò Vấp,Bán Nhà riêng
22,3,2023,100.0,6,5,13.0,5,Có,Gò Vấp,Bán Nhà riêng
22,3,2023,50.0,4,4,5.0,4,Có,Bình Tân,Bán Nhà riêng
22,3,2023,80.0,3,4,6.8,2,Có,Tân Phú,Bán Nhà mặt phố
22,3,2023,40.0,2,2,3.6,3,Có,Bình Tân,Bán Nhà riêng
22,3,2023,44.0,2,2,4.25,3,Có,Bình Tân,Bán Nhà riêng
22,3,2023,41.0,2,2,4.25,2,Có,Bình Tân,Bán Nhà riêng
22,3,2023,64.0,3,2,4.6,2,Có,Bình Tân,Bán Nhà riêng
22,3,2023,44.0,2,2,4.5,3,Có,Bình Tân,Bán Nhà riêng
22,3,2023,136.0,3,3,9.0,3,Có,Bình Tân,Bán Nhà riêng
22,3,2023,48.0,3,3,5.0,1,Có,Bình Tân,Bán Nhà riêng
22,3,2023,200.0,4,3,26.0,2,Có,Thủ Đức,Bán Nhà mặt phố
22,3,2023,121.0,3,3,6.5,3,Có,Tân Bình,Bán Nhà mặt phố
22,3,2023,56.0,6,6,10.5,4,Có,Bình Thạnh,Bán Nhà mặt phố
22,3,2023,56.0,6,6,10.5,4,Có,Bình Thạnh,Bán Nhà mặt phố
22,3,2023,25.0,3,3,4.0,3,Có,Phú Nhuận,Bán Nhà mặt phố
22,3,2023,48.0,3,3,4.5,2,Có,Bình Tân,Bán Nhà riêng
22,3,2023,43.0,4,5,9.2,4,Có,Phú Nhuận,Bán Nhà mặt phố
23,3,2023,25.0,1,1,2.05,3,Có,Bình Tân,Bán Nhà riêng
23,3,2023,110.0,3,3,5.9,3,Có,Tân Bình,Bán Nhà riêng
23,3,2023,28.0,2,2,5.0,2,Có,Quận 9,Bán Nhà riêng
23,3,2023,80.0,1,1,14.0,1,Có,Gò Vấp,Bán Nhà mặt phố
22,3,2023,198.0,2,4,51.0,2,Có,Tân Bình,Bán Nhà riêng
22,3,2023,64.0,2,4,6.0,2,Có,Thủ Đức,Bán Nhà riêng
22,3,2023,80.0,4,4,9.2,3,Có,Thủ Đức,Bán Nhà riêng
22,3,2023,50.0,3,3,2.8,2,Có,Bình Tân,Bán Nhà mặt phố
21,3,2023,174.0,1,2,55.0,1,Có,Bình Thạnh,Bán Nhà riêng
21,3,2023,63.0,2,4,5.0,1,Có,Quận 3,Bán Nhà mặt phố
21,3,2023,56.0,2,3,6.4,1,Có,Quận 7,Bán Nhà mặt phố
21,3,2023,56.0,2,3,6.4,2,Có,Quận 7,Bán Nhà mặt phố
21,3,2023,45.0,5,3,7.1,3,Có,Quận 5,Bán Nhà riêng
21,3,2023,165.0,3,3,6.49,2,Có,Thủ Đức,Bán Nhà riêng
21,3,2023,80.0,4,4,9.2,3,Có,Thủ Đức,Bán Nhà riêng
21,3,2023,50.0,3,3,6.49,3,Có,Gò Vấp,Bán Nhà riêng
21,3,2023,60.0,3,4,5.25,3,Có,Thủ Đức,Bán Nhà riêng
21,3,2023,57.0,3,3,1.96,2,Có,Thủ Đức,Bán Nhà riêng
21,3,2023,93.0,5,5,6.3,1,Có,Quận 7,Bán Nhà riêng
21,3,2023,136.0,6,6,5.9,5,Có,Tân Bình,Bán Nhà mặt phố
21,3,2023,210.0,5,3,9.2,3,Có,Bình Chánh,Bán Nhà riêng
21,3,2023,50.0,2,2,5.7,3,Có,Bình Tân,Bán Nhà riêng
21,3,2023,40.0,4,4,6.5,3,Có,Thủ Đức,Bán Nhà riêng
18,3,2023,55.0,4,5,5.5,3,Có,Tân Bình,Bán Nhà riêng
18,3,2023,29.0,3,2,4.35,2,Có,Gò Vấp,Bán Nhà riêng
18,3,2023,150.0,2,4,22.0,1,Có,Phú Nhuận,Bán Nhà mặt phố
18,3,2023,150.0,2,3,22.0,1,Có,Phú Nhuận,Bán Nhà mặt phố
18,3,2023,66.0,4,3,6.8,2,Có,Thủ Đức,Bán Nhà mặt phố
18,3,2023,58.0,1,2,7.3,2,Có,Gò Vấp,Bán Nhà riêng
18,3,2023,75.0,2,2,10.9,3,Có,Gò Vấp,Bán Nhà mặt phố
18,3,2023,75.0,5,4,4.45,3,Có,Tân Phú,Bán Nhà riêng
18,3,2023,45.0,2,2,62.0,2,Có,Hóc Môn,Bán Nhà riêng
18,3,2023,70.0,2,2,6.0,2,Có,Gò Vấp,Bán Nhà riêng
18,3,2023,64.0,2,5,5.5,5,Có,Quận 6,Bán Nhà riêng
18,3,2023,112.0,3,4,7.2,1,Có,Bình Tân,Bán Nhà riêng
18,3,2023,20.0,2,2,2.0,3,Có,Quận 7,Bán Nhà riêng
18,3,2023,71.0,3,3,5.0,2,Có,Quận 7,Bán Nhà riêng
18,3,2023,40.0,3,4,3.9,3,Có,Tân Phú,Bán Nhà mặt phố
18,3,2023,34.0,2,3,2.88,3,Có,Bình Tân,Bán Nhà mặt phố
19,3,2023,80.0,4,4,6.0,3,Có,Bình Tân,Bán Nhà riêng
19,3,2023,80.0,4,4,6.0,4,Có,Bình Tân,Bán Nhà riêng
19,3,2023,62.0,3,3,5.7,3,Có,Tân Bình,Bán Nhà mặt phố
19,3,2023,55.0,1,2,1.25,1,Có,Quận 9,Bán Nhà riêng
19,3,2023,56.0,5,5,9.7,4,Có,Quận 7,Bán Nhà riêng
19,3,2023,45.0,1,2,3.65,2,Có,Quận 4,Bán Nhà riêng
19,3,2023,100.0,6,5,15.0,4,Có,Quận 7,Bán Nhà riêng
19,3,2023,60.0,3,2,5.2,1,Có,Quận 12,Bán Nhà riêng
19,3,2023,50.0,4,5,2.8,4,Có,Bình Tân,Bán Nhà riêng
19,3,2023,40.0,3,4,2.88,3,Có,Bình Tân,Bán Nhà riêng
19,3,2023,136.0,4,3,20.0,3,Có,Quận 9,Bán Nhà mặt phố
19,3,2023,40.0,1,2,2.35,2,Có,Bình Tân,Bán Nhà mặt phố
19,3,2023,70.0,6,4,7.7,4,Có,Gò Vấp,Bán Nhà riêng
19,3,2023,120.0,5,5,30.0,3,Có,Bình Thạnh,Bán Luxury home
19,3,2023,74.0,6,6,12.5,4,Có,Bình Thạnh,Bán Nhà riêng
19,3,2023,32.0,3,4,2.9,3,Có,Bình Tân,Bán Nhà riêng
19,3,2023,32.0,3,3,2.5,2,Có,Bình Tân,Bán Nhà riêng
19,3,2023,100.0,6,5,15.0,4,Có,Quận 7,Bán Nhà riêng
20,3,2023,36.0,2,2,4.3,2,Có,Phú Nhuận,Bán Nhà mặt phố
20,3,2023,56.0,5,4,7.98,2,Có,Gò Vấp,Bán Nhà riêng
20,3,2023,64.0,2,5,5.5,1,Có,Quận 6,Bán Nhà riêng
20,3,2023,58.0,1,2,5.0,4,Có,Quận 7,Bán Nhà riêng
20,3,2023,78.0,2,3,3.5,2,Có,Tân Phú,Bán Nhà mặt phố
20,3,2023,60.0,5,4,7.2,3,Có,Quận 8,Bán Nhà mặt phố
20,3,2023,188.0,1,1,25.0,1,Có,Gò Vấp,Bán Nhà mặt phố
21,3,2023,60.0,3,3,6.5,4,Có,Tân Bình,Bán Nhà mặt phố
21,3,2023,154.0,3,3,6.8,1,Có,Nhà Bè,Bán Nhà riêng
21,3,2023,91.0,3,4,5.5,3,Có,Thủ Đức,Bán Nhà riêng
18,3,2023,162.0,2,4,26.0,5,Có,Bình Tân,Bán Nhà riêng
18,3,2023,56.0,4,4,5.3,3,Có,Bình Tân,Bán Nhà riêng
18,3,2023,57.0,4,4,5.7,3,Có,Thủ Đức,Bán Nhà riêng
17,3,2023,50.0,4,4,5.5,3,Có,Bình Tân,Bán Nhà riêng
17,3,2023,50.0,4,4,5.7,3,Có,Bình Tân,Bán Nhà riêng
17,3,2023,56.0,2,4,5.0,2,Có,Bình Tân,Bán Nhà riêng
17,3,2023,58.0,4,4,6.3,3,Có,Bình Tân,Bán Nhà riêng
17,3,2023,50.0,4,4,4.7,3,Có,Bình Tân,Bán Nhà riêng
17,3,2023,76.0,2,4,6.75,4,Có,Quận 10,Bán Nhà mặt phố
17,3,2023,100.0,5,4,15.0,2,Có,Quận 7,Bán Nhà riêng
17,3,2023,44.0,2,2,4.35,2,Có,Gò Vấp,Bán Nhà riêng
17,3,2023,200.0,5,5,4.85,4,Có,Quận 12,Bán Nhà mặt phố
17,3,2023,120.0,7,5,15.0,5,Có,Tân Phú,Bán Nhà riêng
17,3,2023,57.0,2,2,4.5,2,Có,Bình Thạnh,Bán Nhà riêng
17,3,2023,61.0,2,2,4.3,2,Có,Bình Tân,Bán Nhà mặt phố
18,3,2023,28.0,2,3,2.5,2,Có,Bình Tân,Bán Nhà riêng
18,3,2023,32.0,2,2,4.65,3,Có,Bình Tân,Bán Nhà riêng
18,3,2023,53.0,3,4,5.1,3,Có,Quận 9,Bán Nhà riêng
17,3,2023,33.0,2,1,3.0,2,Có,Bình Tân,Bán Nhà riêng
16,3,2023,80.0,3,2,3.9,3,Có,Tân Phú,Bán Nhà riêng
16,3,2023,100.0,3,3,8.3,3,Có,Gò Vấp,Bán Nhà riêng
16,3,2023,44.0,3,3,22.0,3,Có,Quận 2,Bán Nhà riêng
16,3,2023,53.0,2,2,6.0,2,Có,Gò Vấp,Bán Nhà riêng
16,3,2023,50.0,1,1,3.0,1,Có,Quận 9,Bán Nhà riêng
16,3,2023,52.0,3,3,4.56,2,Có,Quận 5,Bán Nhà riêng
16,3,2023,42.0,3,3,4.56,1,Có,Quận 3,Bán Nhà mặt phố
16,3,2023,93.0,5,5,6.0,1,Có,Quận 7,Bán Nhà riêng
16,3,2023,65.0,2,4,4.5,4,Có,Quận 9,Bán Nhà mặt phố
16,3,2023,40.0,2,2,4.28,2,Có,Gò Vấp,Bán Nhà riêng
16,3,2023,60.0,5,4,3.9,5,Có,Tân Phú,Bán Nhà riêng
16,3,2023,36.0,1,3,35.0,2,Có,Gò Vấp,Bán Nhà riêng
16,3,2023,100.0,4,4,8.86,4,Có,Quận 12,Bán Nhà riêng
16,3,2023,73.0,5,6,3.65,2,Có,Quận 12,Bán Nhà riêng
16,3,2023,175.0,2,5,8.5,2,Có,Phú Nhuận,Bán Nhà mặt phố
16,3,2023,120.0,2,5,3.5,2,Có,Bình Tân,Bán Nhà mặt phố
16,3,2023,88.0,5,4,10.3,4,Có,Quận 7,Bán Nhà riêng
16,3,2023,80.0,6,5,10.7,4,Có,Quận 7,Bán Nhà riêng
16,3,2023,56.0,2,2,3.4,2,Có,Quận 2,Bán Nhà riêng
16,3,2023,30.0,2,2,3.0,2,Có,Gò Vấp,Bán Nhà riêng
16,3,2023,65.0,1,2,3.7,1,Có,Quận 12,Bán Nhà riêng
16,3,2023,75.0,2,2,3.0,1,Có,Quận 9,Bán Nhà riêng
17,3,2023,41.0,2,1,3.0,2,Có,Quận 9,Bán Nhà riêng
17,3,2023,86.0,3,4,5.8,3,Có,Bình Tân,Bán Nhà mặt phố
16,3,2023,55.0,5,5,3.3,1,Có,Quận 12,Bán Nhà riêng
16,3,2023,97.0,1,4,30.0,4,Có,Phú Nhuận,Bán Nhà mặt phố
16,3,2023,65.0,3,4,10.0,3,Có,Quận 1,Bán Nhà riêng
16,3,2023,110.0,2,2,25.65,3,Có,Quận 10,Bán Nhà mặt phố
16,3,2023,104.0,5,4,9.8,4,Có,Thủ Đức,Bán Nhà riêng
16,3,2023,115.0,3,4,30.0,2,Có,Quận 1,Bán Nhà riêng
16,3,2023,11.0,2,2,1.0,3,Có,Bình Thạnh,Bán Nhà riêng
16,3,2023,55.0,2,3,1.63,1,Có,Quận 10,Bán Nhà mặt phố
13,3,2023,35.0,4,4,7.5,4,Có,Quận 3,Bán Nhà riêng
13,3,2023,86.0,7,6,98.0,3,Có,Bình Thạnh,Bán Nhà riêng
13,3,2023,60.0,2,3,5.1,2,Có,Thủ Đức,Bán Nhà riêng
13,3,2023,75.0,1,1,10.5,1,Có,Bình Chánh,Bán Nhà riêng
13,3,2023,53.0,2,5,14.5,4,Có,Quận 10,Bán Nhà riêng
13,3,2023,11.0,1,2,1.3,2,Có,Quận 4,Bán Nhà riêng
13,3,2023,53.0,4,4,7.25,4,Có,Thủ Đức,Bán Nhà riêng
13,3,2023,75.0,4,4,9.5,2,Có,Quận 7,Bán Nhà riêng
13,3,2023,110.0,3,2,9.0,2,Có,Quận 7,Bán Nhà riêng
13,3,2023,85.0,7,7,4.6,3,Có,Quận 7,Bán Nhà riêng
13,3,2023,65.0,2,5,5.5,2,Có,Quận 6,Bán Nhà riêng
13,3,2023,88.0,7,6,13.2,4,Có,Quận 7,Bán Nhà mặt phố
14,3,2023,43.0,2,2,4.2,2,Có,Gò Vấp,Bán Nhà riêng
14,3,2023,29.0,2,2,5.0,3,Có,Phú Nhuận,Bán Nhà riêng
14,3,2023,47.0,3,4,12.5,2,Có,Tân Bình,Bán Nhà mặt phố
14,3,2023,84.0,3,3,7.5,3,Có,Bình Thạnh,Bán Nhà riêng
14,3,2023,76.0,2,3,5.5,2,Có,Gò Vấp,Bán Nhà riêng
14,3,2023,56.0,4,3,22.0,3,Có,Tân Bình,Bán Nhà mặt phố
14,3,2023,80.0,5,4,19.0,4,Có,Thủ Đức,Bán Nhà mặt phố
14,3,2023,85.0,2,3,4.3,2,Có,Quận 7,Bán Nhà riêng
14,3,2023,60.0,3,4,3.0,3,Có,Quận 7,Bán Nhà riêng
14,3,2023,35.0,2,2,4.4,3,Có,Bình Thạnh,Bán Nhà riêng
14,3,2023,60.0,2,3,5.4,3,Có,Thủ Đức,Bán Nhà riêng
14,3,2023,45.0,6,5,9.0,7,Có,Bình Thạnh,Bán Nhà riêng
14,3,2023,30.0,3,2,2.7,1,Có,Quận 3,Bán Nhà riêng
14,3,2023,48.0,2,2,5.75,3,Có,Bình Thạnh,Bán Nhà riêng
14,3,2023,38.0,3,5,4.7,3,Có,Bình Thạnh,Bán Nhà riêng
14,3,2023,65.0,2,5,4.3,3,Có,Quận 6,Bán Nhà riêng
14,3,2023,224.0,4,4,29.9,2,Có,Quận 7,Bán Nhà riêng
14,3,2023,75.0,5,4,11.9,4,Có,Quận 9,Bán Nhà mặt phố
14,3,2023,30.0,2,3,4.5,4,Có,Quận 11,Bán Nhà riêng
14,3,2023,80.0,5,4,3.9,1,Có,Quận 9,Bán Nhà riêng
14,3,2023,100.0,3,6,10.2,2,Có,Tân Bình,Bán Nhà riêng
14,3,2023,40.0,4,3,6.5,5,Có,Tân Bình,Bán Nhà mặt phố
14,3,2023,120.0,2,2,7.8,1,Có,Quận 9,Bán Nhà
14,3,2023,60.0,2,2,3.55,2,Có,Quận 12,Bán Nhà riêng
14,3,2023,53.0,5,5,4.8,3,Có,Quận 7,Bán Nhà riêng
14,3,2023,42.0,3,3,4.85,3,Có,Bình Thạnh,Bán Nhà riêng
14,3,2023,80.0,3,5,3.0,2,Có,Quận 8,Bán Nhà mặt phố
15,3,2023,150.0,2,3,8.0,2,Có,Tân Phú,Bán Nhà riêng
15,3,2023,50.0,5,4,6.5,5,Có,Quận 12,Bán Nhà mặt phố
15,3,2023,50.0,5,4,4.85,1,Có,Quận 12,Bán Nhà mặt phố
15,3,2023,162.0,2,6,6.9,4,Có,Bình Tân,Bán Nhà riêng
15,3,2023,120.0,2,7,6.4,1,Có,Bình Tân,Bán Nhà riêng
15,3,2023,50.0,5,4,4.85,3,Có,Quận 12,Bán Nhà mặt phố
15,3,2023,60.0,2,2,6.5,1,Có,Bình Thạnh,Bán Nhà mặt phố
15,3,2023,40.0,3,3,3.35,3,Có,Quận 12,Bán Nhà riêng
15,3,2023,44.0,2,2,3.69,1,Có,Quận 10,Bán Nhà mặt phố
15,3,2023,47.0,2,2,19.27,1,Có,Quận 10,Bán Nhà mặt phố
15,3,2023,96.0,2,2,6.98,1,Có,Quận 7,Bán Nhà riêng
15,3,2023,198.0,2,4,26.5,2,Có,Tân Bình,Bán Nhà riêng
15,3,2023,40.0,2,2,3.9,2,Có,Hóc Môn,Bán Nhà riêng
15,3,2023,130.0,2,7,14.5,4,Có,Thủ Đức,Bán Nhà mặt phố
15,3,2023,150.0,3,3,6.6,3,Có,Tân Phú,Bán Nhà riêng
15,3,2023,44.0,2,3,3.75,5,Có,Bình Tân,Bán Nhà riêng
15,3,2023,20.0,2,1,1.9,2,Có,Quận 12,Bán Nhà riêng
15,3,2023,62.0,2,3,3.2,1,Có,Bình Tân,Bán Nhà riêng
15,3,2023,100.0,2,4,30.0,4,Có,Quận 6,Bán Nhà mặt phố
15,3,2023,230.0,2,4,30.0,4,Có,Quận 6,Bán Nhà mặt phố
15,3,2023,45.0,1,1,6.7,2,Có,Quận 7,Bán Nhà riêng
15,3,2023,78.0,2,2,2.5,1,Có,Thủ Đức,Bán Nhà riêng
15,3,2023,50.0,1,1,3.0,1,Có,Quận 9,Bán Nhà riêng
15,3,2023,80.0,5,4,7.4,3,Có,Quận 7,Bán Nhà riêng
16,3,2023,78.0,2,2,5.3,2,Có,Thủ Đức,Bán Nhà riêng
16,3,2023,40.0,4,3,6.5,1,Có,Tân Bình,Bán Nhà mặt phố
16,3,2023,40.0,2,2,4.25,2,Có,Gò Vấp,Bán Nhà riêng
13,3,2023,64.0,2,3,5.2,2,Có,Gò Vấp,Bán Nhà riêng
13,3,2023,113.0,2,2,23.0,1,Có,Quận 10,Bán Nhà mặt phố
13,3,2023,30.0,2,3,6.7,3,Có,Quận 10,Bán Nhà mặt phố
13,3,2023,60.0,3,3,4.6,3,Có,Quận 12,Bán Nhà riêng
11,3,2023,39.0,4,3,6.5,5,Có,Tân Bình,Bán Nhà mặt phố
11,3,2023,50.0,2,2,4.0,1,Có,Quận 5,Bán Nhà riêng
11,3,2023,45.0,3,4,5.5,3,Có,Tân Bình,Bán Nhà riêng
11,3,2023,50.0,2,2,1.02,2,Có,Hóc Môn,Bán Nhà riêng
11,3,2023,54.0,2,2,3.6,2,Có,Quận 9,Bán Nhà riêng
11,3,2023,61.0,2,2,5.4,2,Có,Bình Tân,Bán Nhà mặt phố
12,3,2023,111.0,2,6,15.0,1,Có,Gò Vấp,Bán Nhà mặt phố
12,3,2023,84.0,2,4,15.0,1,Có,Tân Phú,Bán Nhà riêng
12,3,2023,84.0,2,4,7.8,1,Có,Tân Phú,Bán Nhà riêng
12,3,2023,86.0,2,4,9.7,4,Có,Gò Vấp,Bán Nhà riêng
12,3,2023,22.0,2,2,2.4,2,Có,Bình Tân,Bán Nhà mặt phố
12,3,2023,98.0,2,6,8.5,2,Có,Thủ Đức,Bán Nhà riêng
12,3,2023,58.0,2,2,6.7,1,Có,Bình Thạnh,Bán Nhà riêng
12,3,2023,96.0,6,5,15.5,3,Có,Tân Bình,Bán Nhà riêng
12,3,2023,100.0,6,5,15.6,4,Có,Quận 7,Bán Nhà riêng
12,3,2023,45.0,2,2,32.0,2,Có,Quận 1,Bán Nhà riêng
12,3,2023,86.0,2,6,10.75,2,Có,Bình Thạnh,Bán Nhà mặt phố
12,3,2023,158.0,4,4,7.39,5,Có,Gò Vấp,Bán Nhà riêng
12,3,2023,158.0,4,4,7.39,5,Có,Gò Vấp,Bán Nhà riêng
12,3,2023,100.0,6,5,8.0,2,Có,Quận 9,Bán Nhà mặt phố
12,3,2023,72.0,4,4,9.5,2,Có,Quận 7,Bán Nhà riêng
12,3,2023,51.0,2,2,3.0,2,Có,Quận 9,Bán Nhà riêng
13,3,2023,40.0,4,3,6.5,5,Có,Tân Bình,Bán Nhà mặt phố
13,3,2023,40.0,4,3,6.5,5,Có,Tân Bình,Bán Nhà mặt phố
13,3,2023,80.0,4,4,5.0,3,Có,Quận 12,Bán Nhà riêng
13,3,2023,84.0,3,3,4.5,2,Có,Tân Phú,Bán Nhà riêng
