,Area,WC,PN,Price,Floor,HouseType,Location
359,68.0,4.0,4.0,5.38,4.0,5.5437090053763445,5.624838426204724
360,70.0,2.0,1.0,4.5,1.0,5.5437090053763445,5.831480472297911
362,56.0,2.0,2.0,4.2,2.0,5.5437090053763445,5.624838426204724
363,40.0,2.0,2.0,4.75,2.0,5.5437090053763445,6.308395494367961
364,48.0,2.0,2.0,4.5,2.0,5.5437090053763445,5.624838426204724
366,77.0,4.0,3.0,5.0,2.0,5.5437090053763445,6.305351941747572
367,50.0,3.0,4.0,4.9,3.0,5.5437090053763445,5.4311051212938
368,50.0,4.333333333333333,4.666666666666667,11.8,4.0,6.589457364341085,6.308395494367961
370,80.0,5.0,4.0,12.8,3.0,5.5437090053763445,6.308395494367961
371,80.0,4.0,4.0,16.0,3.0,7.485200839463087,8.821571428571428
373,53.0,3.0,4.0,4.6,3.0,5.5437090053763445,5.4311051212938
374,48.0,2.0,2.0,3.3,2.0,5.5437090053763445,5.624838426204724
375,41.0,3.0,3.0,8.7,3.0,5.5437090053763445,7.340891402714932
377,24.0,2.0,3.0,3.84,2.0,7.485200839463087,7.340891402714932
379,50.0,3.0,4.0,4.9,2.0,5.5437090053763445,5.4311051212938
381,80.0,4.666666666666667,4.333333333333333,9.4,1.0,5.5437090053763445,5.2687857142857135
382,33.0,5.0,4.0,4.78,5.0,7.485200839463087,6.305351941747572
383,43.0,2.0,2.0,2.75,2.0,5.5437090053763445,5.2687857142857135
384,60.0,3.0,5.0,17.5,3.0,5.5437090053763445,5.2687857142857135
385,56.0,3.0,4.0,5.1,3.0,5.5437090053763445,5.2687857142857135
386,33.0,2.0,3.0,2.6,4.0,5.5437090053763445,5.2687857142857135
387,44.0,3.0,4.0,4.0,3.0,5.5437090053763445,5.583661764705883
388,52.0,1.0,2.0,3.9,1.0,5.5437090053763445,6.305351941747572
389,55.0,2.0,2.0,4.35,2.0,5.5437090053763445,5.831480472297911
390,34.0,3.3333333333333335,3.0,4.5,4.0,6.589457364341085,5.173272727272726
392,96.0,5.0,4.0,13.5,3.0,5.5437090053763445,5.2687857142857135
393,80.0,5.0,5.0,17.0,3.0,7.485200839463087,8.821571428571428
396,62.0,2.0,2.0,3.3,2.0,5.5437090053763445,5.173272727272726
397,46.0,1.0,2.0,7.5,2.0,5.5437090053763445,8.821571428571428
398,48.0,5.0,4.0,6.99,3.0,5.5437090053763445,5.831480472297911
399,100.0,3.6666666666666665,3.0,9.8,1.0,5.5437090053763445,5.2687857142857135
400,72.0,3.0,3.0,6.85,1.0,5.5437090053763445,5.624838426204724
401,73.0,6.0,5.0,9.0,4.0,5.5437090053763445,5.831480472297911
402,80.0,5.0,4.0,16.0,3.0,7.485200839463087,8.821571428571428
403,60.0,3.0,3.0,4.9,2.0,6.589457364341085,6.308395494367961
404,56.0,2.0,2.0,3.3,2.0,5.5437090053763445,5.583661764705883
406,60.0,1.0,1.0,7.85,1.0,7.485200839463087,6.42252427184466
407,42.0,1.0,3.0,3.3,2.0,5.5437090053763445,5.173272727272726
410,62.0,4.0,3.0,11.0,3.0,5.5437090053763445,7.197767857142857
411,30.0,2.0,2.0,3.0,2.0,5.5437090053763445,6.305351941747572
412,80.0,5.0,5.0,13.0,4.0,7.485200839463087,4.4488392857142856
414,12.0,2.0,2.3333333333333335,1.62,3.0,5.5437090053763445,6.114109589041096
415,77.0,4.0,3.0,5.1,2.0,5.5437090053763445,6.305351941747572
417,60.0,2.0,2.0,2.7,2.0,5.5437090053763445,5.2687857142857135
418,61.0,1.0,2.0,9.9,5.0,5.5437090053763445,8.821571428571428
423,81.0,5.0,5.0,8.79,4.0,7.485200839463087,5.831480472297911
424,105.0,1.0,1.0,4.99,1.0,5.5437090053763445,6.305351941747572
426,28.0,5.0,3.0,5.9,4.0,7.485200839463087,5.173272727272726
427,32.0,3.0,4.0,7.5,4.0,5.5437090053763445,5.173272727272726
429,65.0,2.0,2.0,4.9,2.0,5.5437090053763445,5.2687857142857135
430,52.0,1.6666666666666667,2.0,4.2,2.0,5.5437090053763445,5.624838426204724
431,60.0,2.3333333333333335,2.3333333333333335,2.7,2.0,5.5437090053763445,5.2687857142857135
433,67.0,6.0,5.0,7.5,3.0,5.5437090053763445,5.624838426204724
434,60.0,4.0,4.0,4.2,3.0,6.589457364341085,7.197767857142857
438,56.0,2.0,2.0,3.5,1.0,5.5437090053763445,6.42252427184466
439,52.0,3.0,3.0,3.85,1.0,5.5437090053763445,5.624838426204724
440,12.0,1.0,1.0,1.5,1.0,5.5437090053763445,6.42252427184466
441,32.0,3.0,3.0,3.58,1.0,5.5437090053763445,4.4488392857142856
442,72.0,4.333333333333333,4.0,16.0,5.0,7.485200839463087,6.308395494367961
443,44.0,4.333333333333333,4.0,13.5,5.0,7.485200839463087,8.816734693877551
444,80.0,5.0,4.0,10.9,4.0,7.485200839463087,6.42252427184466
445,50.0,2.0,2.0,4.9,2.0,5.5437090053763445,6.308395494367961
448,45.0,2.0,2.0,4.2,2.0,6.589457364341085,6.308395494367961
449,40.0,1.0,3.0,2.1,1.0,5.5437090053763445,5.583661764705883
455,46.0,1.0,2.0,7.5,1.0,5.5437090053763445,8.821571428571428
457,42.0,2.0,2.0,2.95,2.0,5.5437090053763445,5.831480472297911
461,42.0,5.0,4.0,6.6,4.0,5.5437090053763445,5.831480472297911
462,70.0,4.0,4.0,7.38,4.0,5.5437090053763445,5.624838426204724
463,75.0,2.0,2.0,4.3,2.0,5.5437090053763445,5.2687857142857135
464,60.0,3.0,3.0,4.9,3.0,6.589457364341085,6.308395494367961
465,150.0,3.0,3.0,4.25,3.0,5.5437090053763445,5.831480472297911
466,60.0,2.0,2.0,3.59,2.0,5.5437090053763445,7.340891402714932
467,125.0,4.0,4.0,9.9,1.0,5.5437090053763445,5.2687857142857135
468,80.0,3.0,3.0,10.5,4.0,5.5437090053763445,5.2687857142857135
469,56.0,3.0,3.0,3.8,3.0,5.5437090053763445,5.2687857142857135
471,44.0,2.0,3.0,3.95,3.0,5.5437090053763445,5.2687857142857135
473,55.0,5.0,5.0,7.2,4.0,6.589457364341085,6.308395494367961
474,55.0,5.0,5.0,7.2,4.333333333333333,6.589457364341085,6.308395494367961
475,45.0,3.0,3.0,8.7,4.0,5.5437090053763445,8.816734693877551
477,42.0,2.0,2.0,2.98,1.0,5.5437090053763445,4.4488392857142856
478,30.0,3.0,3.0,3.2,3.0,5.5437090053763445,5.831480472297911
479,90.0,3.0,2.0,8.4,1.0,5.5437090053763445,4.4488392857142856
481,51.0,4.0,4.0,9.2,5.0,5.5437090053763445,6.642669902912622
482,48.0,3.0,3.0,5.0,3.0,5.5437090053763445,5.2687857142857135
483,45.0,3.0,3.0,2.0,1.0,5.5437090053763445,5.831480472297911
488,73.0,3.0,4.0,15.0,3.6666666666666665,7.485200839463087,5.173272727272726
489,40.0,2.0,2.0,7.9,2.0,5.5437090053763445,6.861441441441442
490,40.0,2.0,3.0,5.6,1.0,5.5437090053763445,6.861441441441442
491,55.666666666666664,3.0,3.0,5.8,2.0,6.589457364341085,5.583661764705883
493,40.0,3.0,3.0,5.0,3.0,5.5437090053763445,6.305351941747572
495,52.0,3.0,3.0,5.1,1.0,5.5437090053763445,6.308395494367961
496,75.0,4.0,4.0,5.38,4.0,5.5437090053763445,5.2687857142857135
497,35.0,2.3333333333333335,2.0,3.55,2.0,7.485200839463087,4.4488392857142856
498,60.0,2.0,3.0,8.5,1.0,5.5437090053763445,4.292368421052632
499,45.0,2.0,2.0,7.4,2.0,5.5437090053763445,6.305351941747572
500,45.0,4.0,3.0,7.4,4.0,5.5437090053763445,7.340891402714932
502,60.0,5.0,4.0,12.0,4.0,5.5437090053763445,5.624838426204724
504,60.0,1.0,2.0,9.8,1.0,5.5437090053763445,8.821571428571428
505,94.0,1.6666666666666667,2.0,6.6,1.0,5.5437090053763445,6.308395494367961
506,70.0,1.0,2.0,7.0,1.0,7.485200839463087,6.305351941747572
507,147.0,3.0,4.0,17.5,3.0,7.485200839463087,8.821571428571428
508,53.0,1.0,2.0,6.3,2.0,5.5437090053763445,6.861441441441442
509,62.0,2.0,2.0,6.3,2.0,5.5437090053763445,7.340891402714932
510,38.0,5.0,4.0,8.0,3.0,5.5437090053763445,6.308395494367961
511,45.0,2.0,2.0,6.3,2.0,5.5437090053763445,6.305351941747572
512,63.0,3.0,4.0,4.85,3.0,5.5437090053763445,5.2687857142857135
513,60.0,5.0,4.0,8.69,1.0,5.5437090053763445,7.340891402714932
514,40.0,4.0,4.0,9.3,3.0,5.5437090053763445,8.816734693877551
515,100.0,2.6666666666666665,3.0,4.5,2.0,6.589457364341085,5.583661764705883
516,40.0,2.0,2.0,3.35,2.0,5.5437090053763445,5.624838426204724
517,90.0,6.0,5.0,8.5,1.6666666666666667,5.5437090053763445,5.831480472297911
518,40.0,2.0,2.0,3.35,2.0,5.5437090053763445,5.624838426204724
519,46.0,2.0,3.0,5.5,3.0,5.5437090053763445,6.305351941747572
520,46.0,3.0,3.0,5.2,4.0,5.5437090053763445,6.305351941747572
522,60.0,2.0,2.0,8.9,1.0,5.5437090053763445,8.821571428571428
523,54.0,4.0,3.0,6.5,3.0,5.5437090053763445,5.831480472297911
524,50.0,3.0,3.0,4.3,3.0,5.5437090053763445,6.305351941747572
525,80.0,4.0,4.0,16.38,3.0,7.485200839463087,6.861441441441442
526,50.0,2.0,2.0,3.35,2.0,5.5437090053763445,5.624838426204724
527,50.0,2.0,2.0,4.5,2.0,5.5437090053763445,5.624838426204724
528,52.0,3.0,4.0,5.5,3.0,7.485200839463087,5.2687857142857135
529,92.0,3.0,4.0,8.7,3.0,5.5437090053763445,6.305351941747572
530,90.0,2.3333333333333335,2.3333333333333335,7.5,3.0,5.5437090053763445,5.831480472297911
531,72.0,1.0,2.0,7.3,2.0,7.485200839463087,5.2687857142857135
532,107.0,3.0,3.0,5.2,2.0,7.485200839463087,5.583661764705883
533,72.0,2.0,3.0,2.95,2.0,5.5437090053763445,4.2203448275862065
534,80.0,1.0,1.0,6.7,2.0,7.485200839463087,5.2687857142857135
535,56.0,3.0,4.0,8.48,3.0,7.485200839463087,7.340891402714932
536,56.0,5.0,4.0,7.3,3.0,5.5437090053763445,5.831480472297911
537,37.0,2.0,2.0,3.0,3.0,5.5437090053763445,6.305351941747572
539,86.0,6.0,5.0,12.0,4.0,7.485200839463087,5.583661764705883
540,56.0,3.0,3.0,4.5,3.0,5.5437090053763445,5.624838426204724
542,35.0,2.6666666666666665,3.3333333333333335,4.89,1.0,5.5437090053763445,6.305351941747572
543,20.0,1.0,2.0,2.5,3.0,5.5437090053763445,6.861441441441442
545,81.0,5.0,5.0,8.79,4.0,7.485200839463087,5.831480472297911
546,81.0,5.0,5.0,8.79,1.0,7.485200839463087,5.831480472297911
548,45.0,2.0,2.0,4.2,2.0,6.589457364341085,6.308395494367961
549,50.0,1.0,1.0,9.6,2.0,5.5437090053763445,5.624838426204724
551,50.0,3.6666666666666665,3.6666666666666665,9.6,2.0,7.485200839463087,5.624838426204724
552,100.0,1.0,2.0,2.69,1.0,5.5437090053763445,4.2203448275862065
553,80.0,3.0,4.0,11.5,3.0,5.5437090053763445,5.2687857142857135
554,80.0,2.0,2.0,8.2,2.0,5.5437090053763445,5.2687857142857135
556,68.0,4.0,4.0,6.5,3.0,5.5437090053763445,5.831480472297911
558,51.0,2.0,2.0,4.1,1.0,5.5437090053763445,5.624838426204724
561,40.0,2.0,2.0,3.7,2.0,5.5437090053763445,5.4311051212938
562,35.0,1.0,2.0,2.9,2.0,5.5437090053763445,6.305351941747572
563,45.0,1.0,2.0,3.69,2.0,5.5437090053763445,7.197767857142857
564,52.0,2.6666666666666665,3.0,4.99,1.0,5.5437090053763445,6.305351941747572
565,63.0,2.0,2.0,6.1,2.0,5.5437090053763445,5.831480472297911
566,100.0,3.0,3.0,3.5,2.0,5.5437090053763445,5.4311051212938
567,80.0,1.0,3.0,7.0,2.0,5.5437090053763445,6.305351941747572
568,59.0,3.0,3.0,6.38,3.0,5.5437090053763445,8.821571428571428
570,50.0,2.0,2.0,5.2,1.6666666666666667,6.589457364341085,6.308395494367961
573,149.0,3.0,3.0,16.5,4.0,5.5437090053763445,5.2687857142857135
575,21.0,1.0,2.0,1.4,2.0,5.5437090053763445,5.583661764705883
577,64.0,3.0,2.0,7.8,2.0,5.5437090053763445,5.2687857142857135
578,51.0,3.0,4.0,5.0,3.6666666666666665,5.5437090053763445,5.624838426204724
579,50.0,3.3333333333333335,4.0,5.19,1.0,5.5437090053763445,6.305351941747572
580,44.0,3.3333333333333335,4.0,5.29,1.0,5.5437090053763445,6.305351941747572
582,25.0,3.0,3.0,3.8,4.0,5.5437090053763445,7.197767857142857
583,54.0,3.0,4.0,4.99,4.0,5.5437090053763445,5.4311051212938
585,55.0,6.0,4.0,8.7,4.0,5.5437090053763445,6.305351941747572
586,44.0,6.0,4.0,7.5,4.0,5.5437090053763445,6.305351941747572
588,84.0,1.0,2.0,4.4,1.0,5.5437090053763445,5.4311051212938
589,55.0,2.0,3.0,3.7,2.0,5.5437090053763445,6.308395494367961
592,53.0,2.6666666666666665,2.6666666666666665,4.99,1.0,5.5437090053763445,7.340891402714932
593,67.0,2.0,2.0,4.5,2.0,5.5437090053763445,5.583661764705883
594,52.0,3.0,3.0,5.2,2.0,5.5437090053763445,6.308395494367961
596,97.0,3.0,3.0,5.8,3.0,7.485200839463087,4.4555384615384614
597,110.0,5.0,5.0,3.9,1.0,5.5437090053763445,5.4311051212938
598,70.0,3.0,3.0,5.99,3.0,5.5437090053763445,6.305351941747572
599,78.0,3.0,3.0,5.4,2.0,5.5437090053763445,5.4311051212938
601,24.0,3.0,3.0,3.4,4.0,5.5437090053763445,5.173272727272726
602,28.0,2.0,3.0,3.5,3.0,7.485200839463087,6.42252427184466
604,20.0,2.6666666666666665,3.3333333333333335,3.19,3.0,5.5437090053763445,6.305351941747572
605,72.0,3.0,3.0,3.4,3.0,5.5437090053763445,5.173272727272726
606,50.0,4.0,3.0,5.8,2.3333333333333335,6.589457364341085,6.308395494367961
607,63.0,3.6666666666666665,2.0,4.75,1.0,5.5437090053763445,6.305351941747572
608,30.0,2.0,2.0,2.2,2.0,5.5437090053763445,5.4311051212938
609,40.0,3.0,2.0,6.4,5.0,5.5437090053763445,6.305351941747572
611,63.0,2.0,2.0,6.5,2.0,7.485200839463087,5.831480472297911
612,71.0,6.0,5.0,7.8,5.0,5.5437090053763445,5.624838426204724
613,44.0,4.0,4.0,8.1,4.0,5.5437090053763445,6.305351941747572
614,45.0,4.0,3.0,6.8,3.0,6.589457364341085,7.197767857142857
616,44.0,3.0,4.0,8.1,4.0,5.5437090053763445,6.305351941747572
617,43.0,2.3333333333333335,4.0,3.49,1.0,5.5437090053763445,6.305351941747572
619,102.0,4.0,4.0,9.5,3.0,6.589457364341085,5.583661764705883
620,84.0,3.0,3.0,6.4,1.0,5.5437090053763445,5.624838426204724
621,43.0,3.0,3.3333333333333335,5.59,4.0,5.5437090053763445,6.861441441441442
623,36.0,2.6666666666666665,3.0,3.8,3.0,5.5437090053763445,6.305351941747572
624,52.0,2.0,2.0,4.9,2.0,5.5437090053763445,5.624838426204724
626,53.0,1.0,2.0,2.5,1.0,5.5437090053763445,4.2203448275862065
627,80.0,4.0,3.0,11.5,4.0,5.5437090053763445,5.831480472297911
628,18.0,1.0,1.0,1.85,2.0,5.5437090053763445,5.831480472297911
629,39.0,3.0,3.0,5.0,3.0,5.5437090053763445,7.340891402714932
631,87.0,3.0,4.0,6.5,3.0,5.5437090053763445,5.583661764705883
632,44.333333333333336,4.0,5.0,3.1,4.0,5.5437090053763445,7.197767857142857
633,90.0,2.6666666666666665,4.0,4.0,3.0,7.485200839463087,5.4311051212938
634,58.0,2.0,2.0,4.5,2.0,7.485200839463087,5.4311051212938
635,115.0,2.6666666666666665,3.6666666666666665,15.0,5.0,5.5437090053763445,5.831480472297911
636,100.0,4.0,5.0,5.99,2.0,5.5437090053763445,5.4311051212938
637,46.0,3.3333333333333335,3.0,3.89,1.0,5.5437090053763445,6.305351941747572
638,96.0,4.0,3.0,9.5,4.0,5.5437090053763445,5.831480472297911
639,32.0,3.3333333333333335,3.0,3.89,3.0,5.5437090053763445,6.305351941747572
640,72.0,3.0,3.0,7.19,2.0,5.5437090053763445,6.308395494367961
641,45.0,2.0,2.0,3.6,2.0,5.5437090053763445,5.583661764705883
644,100.0,6.0,5.0,17.5,5.0,5.5437090053763445,6.305351941747572
645,92.0,3.0,4.0,8.7,3.0,5.5437090053763445,6.305351941747572
648,70.0,3.0,4.0,6.3,2.0,5.5437090053763445,5.583661764705883
649,100.0,5.0,5.0,17.5,5.0,5.5437090053763445,6.305351941747572
651,52.0,4.0,5.0,5.6,4.0,5.5437090053763445,5.624838426204724
652,74.0,1.0,3.0,5.9,3.0,5.5437090053763445,5.624838426204724
653,72.0,4.0,4.0,5.4,4.0,5.5437090053763445,5.624838426204724
654,49.0,3.0,3.0,5.8,2.0,5.5437090053763445,6.305351941747572
655,99.0,3.0,4.0,15.0,3.0,7.485200839463087,5.4311051212938
656,99.0,3.0,4.0,15.0,2.0,7.485200839463087,5.4311051212938
657,85.0,2.0,3.0,4.75,2.0,5.5437090053763445,5.4311051212938
658,123.0,2.0,3.0,3.5,2.0,5.5437090053763445,5.4311051212938
659,112.0,2.0,3.0,5.2,1.0,5.5437090053763445,5.4311051212938
661,97.0,3.0,3.0,5.8,3.0,7.485200839463087,4.4555384615384614
663,110.0,3.0,4.0,3.1,3.0,5.5437090053763445,4.4488392857142856
664,41.0,4.0,3.0,5.2,4.0,5.5437090053763445,5.624838426204724
665,86.0,4.0,4.0,8.0,3.0,5.5437090053763445,7.340891402714932
666,23.0,3.0,3.0,5.45,3.0,5.5437090053763445,6.913571428571428
668,80.0,3.0,4.0,6.0,2.0,7.485200839463087,5.583661764705883
669,80.0,3.0,4.0,6.0,1.0,7.485200839463087,5.583661764705883
670,28.0,3.3333333333333335,3.0,3.09,3.0,5.5437090053763445,6.305351941747572
671,64.0,4.0,4.0,5.5,4.0,5.5437090053763445,5.624838426204724
672,44.0,2.6666666666666665,3.0,3.99,1.0,5.5437090053763445,6.305351941747572
673,81.0,3.6666666666666665,4.0,7.5,4.0,5.5437090053763445,5.831480472297911
674,84.0,1.0,4.0,5.8,3.0,5.5437090053763445,5.624838426204724
677,120.0,3.0,4.0,12.4,3.0,7.485200839463087,6.305351941747572
678,96.0,5.0,5.0,6.8,3.0,5.5437090053763445,8.821571428571428
679,43.666666666666664,3.0,4.0,3.9,3.0,5.5437090053763445,6.305351941747572
680,75.0,5.0,4.0,7.5,5.0,5.5437090053763445,8.821571428571428
681,96.0,3.0,4.0,10.0,4.0,5.5437090053763445,5.831480472297911
682,96.0,3.0,4.0,10.0,2.6666666666666665,5.5437090053763445,5.831480472297911
683,40.0,3.0,3.0,9.1,5.0,5.5437090053763445,6.305351941747572
684,40.0,4.0,3.0,7.3,5.0,6.589457364341085,7.197767857142857
685,33.0,4.0,3.0,5.25,4.0,5.5437090053763445,6.305351941747572
687,40.0,3.0,3.0,9.1,1.0,5.5437090053763445,6.305351941747572
688,68.0,2.0,4.0,8.5,1.0,7.485200839463087,5.624838426204724
689,50.0,2.0,2.0,4.15,2.0,5.5437090053763445,5.2687857142857135
690,56.0,3.0,2.3333333333333335,5.19,1.0,5.5437090053763445,6.305351941747572
691,88.0,4.333333333333333,3.0,5.9,1.6666666666666667,5.5437090053763445,5.624838426204724
693,71.0,4.0,4.333333333333333,11.0,5.0,5.5437090053763445,6.305351941747572
694,97.0,4.0,4.0,14.8,4.0,6.589457364341085,5.583661764705883
695,60.0,3.0,3.6666666666666665,5.59,1.0,5.5437090053763445,6.861441441441442
696,57.0,4.0,4.0,14.5,1.0,5.5437090053763445,6.913571428571428
697,33.0,2.0,1.0,4.3,2.0,5.5437090053763445,7.197767857142857
698,24.0,3.0,2.0,2.8,3.0,5.5437090053763445,4.4488392857142856
699,56.0,2.0,2.0,2.88,3.0,5.5437090053763445,4.2203448275862065
700,60.0,4.0,3.0,5.9,1.6666666666666667,6.589457364341085,6.308395494367961
701,48.0,2.0,2.0,4.0,2.0,5.5437090053763445,5.624838426204724
702,60.0,4.0,3.0,6.9,3.0,5.5437090053763445,8.821571428571428
703,38.0,4.0,5.0,5.5,3.0,5.5437090053763445,7.197767857142857
704,50.0,4.0,3.0,6.9,2.0,5.5437090053763445,7.197767857142857
705,44.0,3.0,4.0,4.2,3.0,5.5437090053763445,5.624838426204724
706,56.0,2.0,2.0,4.65,1.0,5.5437090053763445,5.4311051212938
707,65.0,2.0,3.0,3.8,2.0,7.485200839463087,5.583661764705883
708,48.0,3.0,2.0,9.5,3.0,5.5437090053763445,6.308395494367961
709,50.0,2.0,3.0,5.0,2.0,5.5437090053763445,5.624838426204724
711,35.0,3.0,3.0,4.15,3.0,5.5437090053763445,5.831480472297911
713,46.0,3.0,3.0,6.0,4.0,5.5437090053763445,5.831480472297911
714,60.0,4.0,4.0,5.7,4.0,5.5437090053763445,5.4311051212938
715,62.0,3.0,4.0,3.8,3.0,7.485200839463087,5.831480472297911
716,134.0,1.0,2.0,14.3,4.0,5.5437090053763445,5.2687857142857135
717,80.0,4.0,5.0,9.7,3.0,5.5437090053763445,5.2687857142857135
718,80.0,5.0,4.0,11.9,3.0,5.5437090053763445,6.308395494367961
719,55.0,1.0,2.0,3.45,4.0,5.5437090053763445,5.4311051212938
721,48.0,3.0,3.0,3.95,2.0,5.5437090053763445,6.305351941747572
722,86.0,4.0,4.0,8.5,3.0,5.5437090053763445,5.831480472297911
723,48.0,1.0,1.0,5.5,1.0,5.5437090053763445,6.308395494367961
724,120.0,4.0,4.0,17.0,2.0,7.485200839463087,6.305351941747572
725,56.0,5.0,4.0,5.7,4.0,5.5437090053763445,5.2687857142857135
726,49.0,2.6666666666666665,2.6666666666666665,5.75,2.0,5.5437090053763445,6.305351941747572
727,51.0,2.0,2.0,5.6,2.3333333333333335,5.5437090053763445,6.305351941747572
728,67.0,6.0,5.0,7.4,5.0,5.5437090053763445,5.831480472297911
731,64.0,2.0,3.0,6.35,2.0,5.5437090053763445,5.583661764705883
732,57.0,1.0,3.0,4.55,2.0,5.5437090053763445,5.2687857142857135
733,55.0,4.0,3.0,9.3,4.0,7.485200839463087,6.42252427184466
734,55.0,3.3333333333333335,4.0,8.8,5.0,5.5437090053763445,5.831480472297911
735,50.0,2.6666666666666665,3.0,4.1,1.0,5.5437090053763445,6.308395494367961
736,90.0,2.0,3.0,7.5,3.0,5.5437090053763445,6.305351941747572
737,49.0,2.0,2.0,5.75,2.0,5.5437090053763445,6.305351941747572
740,51.0,2.0,2.0,5.6,2.0,5.5437090053763445,6.305351941747572
742,64.0,3.3333333333333335,3.0,4.2,2.0,5.5437090053763445,5.624838426204724
744,14.0,4.0,3.0,3.8,4.0,5.5437090053763445,7.197767857142857
745,40.0,3.0,3.0,5.5,3.0,6.589457364341085,6.308395494367961
746,68.0,2.0,4.0,4.9,5.0,5.5437090053763445,5.2687857142857135
747,68.0,2.0,5.0,4.9,5.0,5.5437090053763445,5.2687857142857135
748,150.0,6.0,4.0,5.95,4.0,5.5437090053763445,6.308395494367961
749,117.0,3.0,5.0,7.4,3.0,6.589457364341085,6.42252427184466
751,72.0,3.6666666666666665,3.3333333333333335,18.0,3.0,7.485200839463087,6.308395494367961
752,68.0,4.0,4.0,7.79,3.0,5.5437090053763445,5.831480472297911
753,56.0,2.0,3.0,5.2,2.0,6.589457364341085,6.42252427184466
754,138.0,3.0,4.0,4.95,3.0,5.5437090053763445,6.42252427184466
755,65.0,2.0,2.0,3.95,2.0,5.5437090053763445,5.2687857142857135
756,96.0,3.6666666666666665,3.0,5.9,1.0,5.5437090053763445,5.624838426204724
757,110.0,2.0,3.0,5.3,2.0,7.485200839463087,4.2203448275862065
758,80.0,3.0,3.0,5.8,3.0,5.5437090053763445,5.4311051212938
759,100.0,4.0,4.333333333333333,7.0,2.0,5.5437090053763445,5.831480472297911
760,100.0,4.0,4.333333333333333,7.0,2.6666666666666665,5.5437090053763445,5.831480472297911
761,64.0,3.0,3.0,3.95,3.0,7.485200839463087,5.831480472297911
764,27.0,3.0,2.0,4.8,3.0,5.5437090053763445,7.197767857142857
765,47.0,4.0,3.0,9.2,2.0,5.5437090053763445,6.305351941747572
766,65.0,6.0,5.0,12.5,5.0,7.485200839463087,5.583661764705883
767,50.0,3.0,3.0,6.2,3.0,6.589457364341085,6.308395494367961
768,62.0,5.0,4.0,7.29,5.0,7.485200839463087,6.305351941747572
771,61.0,2.0,3.0,4.05,2.0,5.5437090053763445,4.2203448275862065
772,46.0,2.0,2.0,4.6,2.0,5.5437090053763445,5.831480472297911
774,59.0,2.0,2.0,3.5,2.0,7.485200839463087,4.2203448275862065
776,43.0,3.0,4.0,5.6,4.0,5.5437090053763445,5.831480472297911
777,110.0,3.0,3.0,5.85,3.0,5.5437090053763445,6.308395494367961
778,23.0,1.0,2.0,2.4,1.0,5.5437090053763445,6.305351941747572
780,42.0,4.666666666666667,5.0,6.8,4.0,5.5437090053763445,6.305351941747572
781,72.0,4.0,3.0,8.8,4.0,5.5437090053763445,6.305351941747572
783,36.0,6.0,5.0,5.78,4.0,5.5437090053763445,6.308395494367961
784,45.0,3.0,3.0,4.5,3.0,5.5437090053763445,6.308395494367961
785,69.0,6.0,4.0,7.0,4.0,5.5437090053763445,5.831480472297911
786,92.0,4.0,4.0,5.2,4.0,5.5437090053763445,5.4311051212938
787,60.0,2.3333333333333335,3.0,4.2,2.0,5.5437090053763445,5.624838426204724
788,110.0,4.333333333333333,3.0,8.4,3.0,7.485200839463087,5.624838426204724
789,60.0,2.0,2.0,4.1,2.0,5.5437090053763445,5.624838426204724
790,85.0,5.0,5.0,10.5,5.0,6.589457364341085,5.583661764705883
791,70.0,4.0,5.0,7.4,3.0,6.589457364341085,6.308395494367961
792,63.0,2.0,2.0,3.5,2.0,6.589457364341085,6.42252427184466
793,50.0,4.0,4.0,13.99,3.0,5.5437090053763445,7.340891402714932
794,77.0,3.3333333333333335,3.6666666666666665,7.5,1.0,5.5437090053763445,5.831480472297911
795,52.0,2.3333333333333335,2.0,3.0,3.0,5.5437090053763445,5.583661764705883
798,80.0,3.0,4.0,5.0,3.0,5.5437090053763445,5.2687857142857135
799,45.0,2.0,2.0,3.95,1.0,5.5437090053763445,6.42252427184466
800,80.0,2.0,1.0,3.9,2.0,5.5437090053763445,5.2687857142857135
801,53.0,3.0,3.0,6.8,4.0,5.5437090053763445,5.831480472297911
802,64.0,3.0,3.0,3.9,4.0,7.485200839463087,5.831480472297911
803,52.0,3.0,4.0,8.1,3.0,6.589457364341085,6.42252427184466
804,77.0,1.0,3.0,4.8,1.0,5.5437090053763445,6.308395494367961
805,77.0,2.6666666666666665,3.0,4.8,2.0,5.5437090053763445,6.308395494367961
806,63.0,2.0,2.0,6.3,3.0,5.5437090053763445,5.624838426204724
807,119.0,3.0,3.0,6.0,1.0,5.5437090053763445,8.821571428571428
808,80.0,4.0,4.0,8.0,3.0,7.485200839463087,5.4311051212938
810,108.0,4.0,4.0,5.7,4.0,5.5437090053763445,4.2203448275862065
811,68.0,4.0,4.0,6.0,4.0,5.5437090053763445,5.4311051212938
812,35.0,4.0,4.0,3.9,3.0,6.589457364341085,6.308395494367961
813,80.0,3.0,3.0,14.2,3.0,5.5437090053763445,5.2687857142857135
814,50.0,2.6666666666666665,2.0,4.15,2.0,5.5437090053763445,5.2687857142857135
817,53.0,3.0,4.0,4.6,3.0,5.5437090053763445,5.4311051212938
818,52.0,2.0,2.0,4.3,2.0,5.5437090053763445,5.624838426204724
819,66.0,5.0,4.0,7.5,4.0,5.5437090053763445,5.2687857142857135
